CUSTOMER_ID,FIRST_NAME,LAST_NAME,REGION,CITY
14726,QYB,QYB9EkYTnjfVKJvB8,ASIA        ,VIETNAM  5
2580,qzdG,qzdGJVzgPl616E,ASIA        ,VIETNAM  0
5006,qZvh,qZvhKQZZzsUa,ASIA        ,VIETNAM  3
6270,ckD0BiEerK,qZynznPP,ASIA        ,CHINA    4
19473,r0C,r0C4Hn8y,ASIA        ,INDIA    6
7885,R0C,R0CQWlVgoKFj,ASIA        ,VIETNAM  3
14604,R15E,R15EEE,ASIA        ,CHINA    9
7158,r1mf,r1mfJCWi,ASIA        ,JAPAN    2
4544,r1si,r1sihWXUX0UGImVL0A,ASIA        ,VIETNAM  1
8941,R1vi,R1viFFyuisW0,ASIA        ,INDIA    2
9385,r2fU,r2fUAwh8spHuH0,ASIA        ,VIETNAM  4
9733,R3J1,R3J1pzgRB,ASIA        ,INDONESIA7
11653,R42C,R42CCai7iW1YPRh,ASIA        ,CHINA    9
1060,R4hG,R4hG6VhhhcxK,ASIA        ,INDIA    5
5593,r4oV,r4oV4QrO6ZIViIHsu,ASIA        ,JAPAN    5
14007,r4yf,r4yfzLmTW3DywcyyX,ASIA        ,CHINA    7
11006,R6hp,R6hp6lvurlLKQzytLhSMZQco,ASIA        ,INDIA    0
124,R7Pt,R7Pt5r4Vy,ASIA        ,CHINA    4
15261,r852,r852PwoFhe6sah0dHncrI1qx,ASIA        ,CHINA    0
9444,RA1M,RA1MQdRVotxfO5WlsM,ASIA        ,JAPAN    2
12465,RAgV,RAgVkO,ASIA        ,JAPAN    6
13980,rARR,rARRtIiuTKF93rn,ASIA        ,INDONESIA3
5741,rbAv,rbAvTmjs,ASIA        ,INDIA    9
7394,RID8fgyxX,RBHaiunf8SHW,ASIA        ,VIETNAM  1
14383,Bs33I,rbZXlbSGHuj,ASIA        ,INDONESIA0
18718,RclH,RclHWGRzORE6,ASIA        ,JAPAN    1
17276,Rcxq,RcxqhD,ASIA        ,INDONESIA5
5436,Rd1e,Rd1eUjl,ASIA        ,INDONESIA1
10085,rdFv,rdFvRzwJ5PwQDTbTZUG69Q,ASIA        ,JAPAN    5
16653,RDkJ,RDkJ3y4,ASIA        ,CHINA    5
5179,re59,re59YcliWrVZXaJ4gIkZ,ASIA        ,CHINA    2
2986,rE70XzHgo3,rE70,ASIA        ,INDONESIA9
16251,Ret8,Ret8yfgDPqaa0SNKOJaaOjm,ASIA        ,VIETNAM  2
11588,Revk,Revk58lQl,ASIA        ,VIETNAM  3
8331,ivq,Rez,ASIA        ,INDONESIA1
18638,RFj0,RFj0ot,ASIA        ,VIETNAM  7
6040,RFRb,RFRbR4VJ1zBWk5s4Q,ASIA        ,CHINA    7
17182,GsGb,rFSZRzcEbTUM,ASIA        ,JAPAN    4
17455,rG2g,rG2gATbqKnQfA5ziKw,ASIA        ,JAPAN    7
18339,RG5l,RG5lZ5Q08kEwQh4,ASIA        ,CHINA    3
12074,RG9N,RG9NH5hsdBK9cVjN1,ASIA        ,CHINA    1
18079,RgQi,RgQiM2V,ASIA        ,INDONESIA3
16125,rgRm,rgRmqxoj2BsjeLB,ASIA        ,JAPAN    0
8087,rgWS,rgWSJW5pFwYbzzs3ZqI,ASIA        ,CHINA    2
18915,RHIL,RHIL3WztMIST5ao5A,ASIA        ,INDONESIA7
18980,rhVr,rhVr4RlSzYwpdqlJhBPl6SU,ASIA        ,JAPAN    7
17518,rH,rHy,ASIA        ,CHINA    3
11945,RhyU,RhyUJ8sYo728AJGWuxnl672,ASIA        ,INDIA    2
6812,rJC7,rJC7vjPghaEZl,ASIA        ,JAPAN    6
4034,Rjkw,Rjkwz3mFQWBD539JA,ASIA        ,VIETNAM  3
5268,RkIq,RkIqhXn,ASIA        ,INDONESIA9
3128,EfDytAk,RL5,ASIA        ,VIETNAM  7
13327,rlDV,rlDVjkeiR9pVHGempqvRwj,ASIA        ,VIETNAM  3
13820,RLX1,RLX1bQe,ASIA        ,VIETNAM  2
12152,RmeB,RmeBc3sj4a,ASIA        ,VIETNAM  8
18560,rmg5,rmg5AQrO87fdjWoAkWL,ASIA        ,INDONESIA0
3224,RMN8,RMN8fh,ASIA        ,CHINA    3
12196,rMRI,rMRI6eSHaPSGsbBR63q,ASIA        ,CHINA    9
10119,rmsk,rmskc2E6xcU,ASIA        ,CHINA    5
5682,Rn22,Rn228oR3YeCVZY4YxhlMo,ASIA        ,VIETNAM  7
15218,RNsE,RNsE3HdJ8V5lew8,ASIA        ,CHINA    8
9888,A,RojDr2zzjJAj6Pf,ASIA        ,VIETNAM  2
12088,RP3g,RP3g1ujFswRIv,ASIA        ,CHINA    5
19146,RpHH,RpHHSbBT0VJ9NeZ,ASIA        ,INDONESIA4
8048,rpUy,rpUynL,ASIA        ,JAPAN    0
16928,rq40,rq400LGT6iINGfe,ASIA        ,CHINA    9
13326,rqbh,rqbhyLJ8cdCtK8JqbaD,ASIA        ,INDONESIA3
2318,RQM,RQM2pzXRJnqOnv,ASIA        ,INDONESIA0
5395,RR3C,RR3C0tzUAh,ASIA        ,INDONESIA9
6554,rRFZ,rRFZb15VBRXXZtzDXSZmQu,ASIA        ,INDIA    0
16698,rRL4,rRL46eXATcYqEOxQhD22N,ASIA        ,VIETNAM  8
928,rRr6,rRr6NymPWSMLc,ASIA        ,VIETNAM  7
6876,rs7D,rs7DtyRWVhN2LWb,ASIA        ,VIETNAM  1
14897,rSVu,rSVuAmwMP,ASIA        ,INDIA    4
422,rtds,rtds1qwEinDWYhyIbRusRgXB,ASIA        ,INDONESIA4
7308,rTyr,rTyrvWVfAVsnZSbJl,ASIA        ,INDONESIA1
8652,RTYW,RTYWDU0sUrZMJG8By4akwip,ASIA        ,JAPAN    4
18268,RU6,RU6pL,ASIA        ,INDIA    7
1680,I2J,RU9S38vS99Y,ASIA        ,CHINA    3
2205,t6VOWo,RuXIm,ASIA        ,VIETNAM  3
38,RVmM,RVmMVNRVUSaS,ASIA        ,JAPAN    7
18050,RwE,RwEbiN7P,ASIA        ,JAPAN    6
17718,RwkN,RwkNGKuZDGbyVK,ASIA        ,JAPAN    1
16029,rwOU,rwOUSs8b5IRgoJEPINAi,ASIA        ,INDIA    2
173,rxMT,rxMTg6s0lIE8jBCxr5GVN,ASIA        ,INDONESIA0
10867,RXOg,RXOgYB6MV9wUVPCdkjnV,ASIA        ,INDIA    5
16826,H6HZ0PegLegr,RxwfOn1CyI,ASIA        ,JAPAN    3
6903,ry2D,ry2DetZtNPZtYtMhFaU,ASIA        ,INDONESIA4
14256,RYfK,RYfK62,ASIA        ,CHINA    3
3594,RyPB,RyPBoH8ILVnj6tcSp8yIf,ASIA        ,INDIA    4
11912,c,rYQ1VYh,ASIA        ,INDONESIA7
10551,Ryvo,RyvoRu2U3q3dVSOgUUlv3pFm,ASIA        ,INDIA    3
5790,RZTx,RZTxmr82Wt,ASIA        ,INDONESIA3
16964,s0lO,s0lOZVUChp,ASIA        ,VIETNAM  5
768,s0Oi,s0Oi11,ASIA        ,CHINA    7
4565,S0XJ,S0XJDo29iZ,ASIA        ,VIETNAM  1
5842,S0Y,S0Yd1uJLh3YcWiE5P6Usa,ASIA        ,CHINA    9
9037,s1CA,s1CApSnIFzH,ASIA        ,CHINA    2
18924,s21L,s21Lu96DwjPgC1tf3M,ASIA        ,CHINA    6
18750,S4AF,S4AF1WavJkMUKWW8MJw7iW,ASIA        ,INDONESIA4
3367,s5ko,s5koEg,ASIA        ,VIETNAM  8
5291,s6tT,s6tTWex9yBANOMhkVEnKGZ,ASIA        ,INDIA    1
6978,s7cG,s7cGYB8SVoiBN,ASIA        ,JAPAN    6
6525,S7Mt,S7Mto0N9fMk6Ih2aRmqSMI,ASIA        ,CHINA    0
9350,S7uIAT9z18U,S7uI,ASIA        ,INDIA    9
9366,S9OY,S9OYO8Qz4Fcultje9GMXxW,ASIA        ,INDIA    6
2813,s9RP,s9RPXaoHSpa,ASIA        ,CHINA    3
8693,SAnZ,SAnZboFpAC9paReXDg,ASIA        ,VIETNAM  5
11781,saWz,saWzQXHO5IowxcgRvYN8gO,ASIA        ,INDONESIA1
7693,sb0E,sb0EvZBXI8ZTv7qnnF7ChE,ASIA        ,JAPAN    1
6350,SbjF,SbjFQB6hkSX,ASIA        ,INDONESIA9
11568,sbNv,sbNvmxnsNPq7ASFNkYOEzK,ASIA        ,INDONESIA9
17053,sbwV,sbwVnrqu,ASIA        ,VIETNAM  6
10026,ScUL,ScULmeJwY1zy9s,ASIA        ,VIETNAM  2
11462,SD22,SD22KkCW,ASIA        ,INDONESIA4
11961,55cuuSAcR91BH,SD2QV,ASIA        ,VIETNAM  7
11118,SDb4,SDb4PlJoc,ASIA        ,JAPAN    2
14683,SDHu,SDHuHMuvs,ASIA        ,INDONESIA4
13238,SEE5,SEE5rpANYDhsVJVaLoQQ,ASIA        ,INDONESIA2
18555,6hpv5V9o,SEjl3NZtsg94r4,ASIA        ,INDONESIA7
12280,Sel,SelyP7hQQrquzSKtL759Hg8,ASIA        ,INDIA    9
11207,sf2x,sf2xd6x,ASIA        ,INDIA    5
16176,VzS,SF9VVNnw1YbRjr,ASIA        ,INDIA    7
14943,sfiZ,sfiZbWtmDhroe,ASIA        ,INDONESIA7
18406,sg8,sg8kHdHo4OBZ2LY027u,ASIA        ,JAPAN    0
11438,sGBa,sGBar6,ASIA        ,VIETNAM  3
8498,mrzOf8i,sGkfnXqt4SV,ASIA        ,CHINA    4
16267,Sh8p,Sh8p0D6cd7a,ASIA        ,CHINA    9
11743,ShD5,ShD5xp6,ASIA        ,CHINA    7
19326,shNF,shNFmS14TYMk8FdTG5LNfC,ASIA        ,INDIA    1
9945,Oq3,SHTgQL,ASIA        ,JAPAN    3
5576,Shy,Shyv5264ziVec8,ASIA        ,JAPAN    7
16364,siBn,siBnkRwP71wa,ASIA        ,VIETNAM  7
12739,SiG,SiGWPWIEBiCUt,ASIA        ,VIETNAM  8
13520,siMI,siMI8X8xFG9u,ASIA        ,INDIA    5
7503,SiNC,SiNChZgU8C5qoRgCUD3UPANE,ASIA        ,JAPAN    3
598,Siof,Siofl5,ASIA        ,INDONESIA3
4568,sIsi,sIsiOiYxMM5DAc6,ASIA        ,JAPAN    7
3070,sJ5r,sJ5r0WWAX9,ASIA        ,INDONESIA4
13044,SJjr,SJjrI1eVqu1CSJHojDd8M,ASIA        ,INDIA    9
3322,SjMU,SjMUdl,ASIA        ,VIETNAM  7
6458,SJwM,SJwM8P2Pa2sIgEA,ASIA        ,INDONESIA2
15292,asd2,SJzfA,ASIA        ,INDONESIA9
9375,SKKM,SKKMeQN1NE1icQg,ASIA        ,INDONESIA3
14137,SkNS,SkNSUzM71EuNAwAyPGzh,ASIA        ,VIETNAM  1
5896,x9P,sKO,ASIA        ,JAPAN    7
14612,SKqY,SKqYjM0hWAFhxLJQfCN7hSIw,ASIA        ,INDIA    2
6194,Skz7,Skz7gAoWdKqYPANXxIRG,ASIA        ,INDONESIA1
17228,SkZO,SkZOvNToP9CBCOsS,ASIA        ,INDIA    4
16255,x4YkL,sLMe,ASIA        ,INDONESIA4
19043,slYA,slYAwWJ9egyH3u,ASIA        ,INDONESIA5
13308,smbG,smbGq6dPM,ASIA        ,INDONESIA9
7185,sMmp,sMmpqxEjGTodYPPj97RZPw,ASIA        ,INDIA    2
8528,sN2o,sN2on17c4GYK78p1O,ASIA        ,JAPAN    8
15899,Snk,SnkDqnN9ZmHy9X7,ASIA        ,VIETNAM  1
10679,SnkO,SnkO7P,ASIA        ,INDIA    8
8864,9bx,spBS3VFE6ZdgMA4Lo3,ASIA        ,JAPAN    1
4571,spdQ,spdQlRPjh8bAsI,ASIA        ,INDONESIA5
6038,sPig,sPigId5cZh61Imy8l,ASIA        ,INDONESIA2
1423,SpOo,SpOoHTofzAuF,ASIA        ,VIETNAM  1
8840,SqI3,SqI3IYYEcEHNdxVSTWHDkakz,ASIA        ,INDONESIA2
1921,SqmU,SqmUhy9FJGrpJZETqpanX,ASIA        ,CHINA    6
10674,sQpy,sQpyaGxwJ,ASIA        ,INDIA    4
2943,asJ,SqWC,ASIA        ,INDONESIA3
10975,SRvA,SRvASzn1hoqthZtEn4,ASIA        ,INDIA    8
10938,SRxe,SRxeMwaftuirhUfTSlf9oE6U,ASIA        ,INDIA    0
6178,NHK3d,srzi0oFXl1l5sI8,ASIA        ,INDONESIA5
19308,SS6h,SS6hHE,ASIA        ,VIETNAM  8
17245,SsBY,SsBYUKEDXvbSDnH28,ASIA        ,INDONESIA1
6666,SshA,SshAgQk,ASIA        ,CHINA    1
3873,sSr8,sSr8UAi,ASIA        ,INDIA    9
16250,SSTL,SSTLYyepCMwDThw1MmKTkQA,ASIA        ,INDONESIA9
5665,SsUY,SsUY4IU9VqDfhZtSevybvD,ASIA        ,VIETNAM  9
7342,dXatYjWb,STK4T,ASIA        ,VIETNAM  7
12227,stNy,stNy7yOgM0BFeP8zRlSbFUC,ASIA        ,JAPAN    0
7109,bWg0HZv,sU,ASIA        ,INDONESIA8
3790,4j1L387Q,SUSzSDAIGIm,ASIA        ,JAPAN    2
11502,SUtA,SUtATBe7gS,ASIA        ,JAPAN    7
8680,svFr,svFrvRQDOpa,ASIA        ,VIETNAM  2
10498,svY0,svY0Fg8ckytGdYz,ASIA        ,JAPAN    7
18636,Swgf,SwgfuRcDUTXL,ASIA        ,VIETNAM  6
5919,swni,swninQ88roIb9RWd,ASIA        ,JAPAN    2
11130,sWNQ,sWNQKxrqhoVD,ASIA        ,INDONESIA8
9776,SWPz,SWPzdl,ASIA        ,INDIA    7
19548,SxQG,SxQGZ7OgRErcxQDe,ASIA        ,JAPAN    7
14132,sxwe,sxweDAiJZU,ASIA        ,CHINA    1
1838,XDlREJYPHX,SY,ASIA        ,VIETNAM  7
10471,m,Syhs,ASIA        ,VIETNAM  0
6835,sZ5v,sZ5vO,ASIA        ,CHINA    6
7422,cfgU8SI6nOTKR,T,ASIA        ,INDIA    3
10609,t0jk,t0jknPNubj2tN3H,ASIA        ,INDIA    5
4938,t1HA,t1HA2ZGMb,ASIA        ,INDIA    6
10160,t1U4,t1U4cL2KqomYWS,ASIA        ,JAPAN    0
16335,t2B5,t2B5yBjf8GXWAG,ASIA        ,INDIA    6
14582,EBu9zp,T3eo,ASIA        ,VIETNAM  8
18310,t46P,t46PvXsXAEUAkBGbQGE,ASIA        ,VIETNAM  2
3769,T46u,T46uaBzFdAOvHyCwulj8QUZ,ASIA        ,JAPAN    3
12148,t4DR,t4DRuhuHkr,ASIA        ,INDIA    3
9641,t4Qi,t4Qia6PBJmi2Wi,ASIA        ,INDONESIA1
9341,T4Z,T4ZNPxAPbXRiGuv5qAW,ASIA        ,VIETNAM  0
2839,T5aM,T5aMfMofhRwuPvEDV,ASIA        ,INDIA    4
688,ZapugT4i,t5e17zoerh8Uku4,ASIA        ,INDIA    6
14906,t6fu,t6fu6gVEfJDu17hu,ASIA        ,CHINA    6
1610,T70E,T70ErQWk,ASIA        ,CHINA    2
2031,T7Fk,T7FkEdrY1LtlPEi,ASIA        ,CHINA    1
13099,t8Cr,t8CrY0Uw1uU,ASIA        ,INDONESIA1
9248,T8Fr,T8FrtwB1na3,ASIA        ,JAPAN    2
8124,t8oL,t8oLN6z,ASIA        ,JAPAN    9
14584,39YYTICk3mF77s2UJIh,t8T0,ASIA        ,JAPAN    7
11728,t9K6,t9K6btQr7m20OuVw8hzIYDgD,ASIA        ,VIETNAM  6
5775,T9T1,T9T1pM7H1XkjKEv,ASIA        ,JAPAN    6
18963,ta26,ta26PROaysLCS4hihD,ASIA        ,INDIA    8
858,TA8A,TA8AjB0lOXUSgibcP7,ASIA        ,INDIA    4
12662,Tan1,Tan1ptGEGPLTj,ASIA        ,INDIA    7
15185,6Dzt,taSRdqAsg2uj,ASIA        ,INDONESIA3
18142,tbh9,tbh9jgnpZBIVERb2,ASIA        ,VIETNAM  8
13284,TBNw,TBNwT4L0aGZ2fbi,ASIA        ,JAPAN    9
5804,tBQf,tBQfWx695XG2ipFb1YglDu1,ASIA        ,JAPAN    0
6222,TBYl,TBYlPPFKAOxCl9Y,ASIA        ,INDIA    3
13460,Tc9i,Tc9iMfGlJjBodZIM4,ASIA        ,CHINA    8
19959,tCDB,tCDBUaFkPgBabtsyWbvM,ASIA        ,INDONESIA1
473,tcX4,tcX4RC2Hrb,ASIA        ,INDONESIA0
17093,TcyJ,TcyJMsKBn,ASIA        ,VIETNAM  8
10319,TdcV,TdcVzORgu6,ASIA        ,JAPAN    6
2588,XLP,TDgxsekpnyz6sUIl,ASIA        ,CHINA    8
5693,tdHb,tdHbSTG27vg2jiNVuQ4zCs,ASIA        ,INDONESIA5
11310,TEeJ,TEeJjApnah3F07UjNAYv9,ASIA        ,CHINA    7
8235,Tef3,Tef3FpFclTOZhL6f,ASIA        ,CHINA    8
14507,TefR,TefRH8LcqndTPaxZxk4yG,ASIA        ,INDONESIA1
803,tET3,tET3zV9,ASIA        ,CHINA    8
12971,teW0,teW0zwEh,ASIA        ,INDONESIA1
7465,TFbF,TFbFJaWGu7seX,ASIA        ,JAPAN    1
4794,TfYU,TfYUhSvk3bcWVWkhSdK31pHx,ASIA        ,INDIA    5
13632,tg3J,tg3JU5BnpHr9k3VRbV,ASIA        ,JAPAN    7
14342,tgD3,tgD3PM,ASIA        ,VIETNAM  0
1126,ThrP,ThrPsg4PCbBt8q4cK,ASIA        ,INDIA    3
7252,TI7A,TI7A3ukwd9bAvyULxsjhLCz,ASIA        ,CHINA    2
4934,tIbQ,tIbQlt7em1K,ASIA        ,CHINA    2
19067,tii,tii7TChJj,ASIA        ,JAPAN    3
16588,8D3IjBTwjtA2MwK1,tJ5Fhv,ASIA        ,VIETNAM  4
2691,A,tJbLStpXccsOpdt8L,ASIA        ,VIETNAM  1
5512,tjJ4,tjJ4VPrT,ASIA        ,VIETNAM  0
82,tJkX,tJkXm2PQBWPRRYk,ASIA        ,CHINA    1
8800,tjMQ,tjMQw3DH,ASIA        ,JAPAN    0
16354,TJuT,TJuTUTFEevcoWw0GWe97,ASIA        ,INDONESIA8
13381,TkAw,TkAwDfheF,ASIA        ,INDONESIA8
17030,Tm4I,Tm4IdfDjjRzFH7,ASIA        ,VIETNAM  6
6840,TMDP,TMDPEWZ21ZcSrR4g,ASIA        ,CHINA    1
15280,J,Tmq6yOyKwV1btmAFzWBJ,ASIA        ,JAPAN    3
316,tmrN,tmrNdY,ASIA        ,INDIA    7
7853,tmtO,tmtOL61Swpj63g4BOH,ASIA        ,INDIA    0
12647,tMvJ,tMvJrSNRpf7EB4,ASIA        ,INDIA    5
16892,tmxq,tmxqxeugHW,ASIA        ,CHINA    9
9508,tMY,tMYxokX9ARRb,ASIA        ,VIETNAM  7
13089,tnPj,tnPjDGmZs,ASIA        ,JAPAN    8
4542,TNPY,TNPYxOltONC,ASIA        ,CHINA    5
4681,o0YHx4CL8,ToAlTIdEd,ASIA        ,CHINA    0
2865,tOb5,tOb5HqyTu5pDlhMkyz70KQ95,ASIA        ,INDIA    1
15633,tOcs,tOcst41tB,ASIA        ,JAPAN    9
15204,tocu,tocuX2CI5tdYCc7H,ASIA        ,JAPAN    7
7704,Tofk,TofkHmTglS,ASIA        ,JAPAN    6
7049,toGo,toGoLfeBD,ASIA        ,INDIA    9
10504,TOHL,TOHLpiKI7,ASIA        ,JAPAN    2
16839,ToHv,ToHvJxUU15rj,ASIA        ,VIETNAM  0
3626,toL8,toL8XmBEpv8vnW8,ASIA        ,CHINA    2
13265,toO2,toO2Lfas3LJb5onigbU,ASIA        ,INDIA    9
120,tpdD,tpdDQ00rm,ASIA        ,JAPAN    1
10448,tPnM,tPnM7CWfBRMJLxR2Uc4sOQ,ASIA        ,VIETNAM  8
18158,TQ8B,TQ8B8LmXrnDaY6G7FPDKjU,ASIA        ,JAPAN    3
11448,tQe3,tQe3FfHVHRGaV,ASIA        ,CHINA    3
5843,tqfZ,tqfZMwvK1go,ASIA        ,INDIA    4
8460,TqGR,TqGRWWyw4k8tOZG6VBVUN,ASIA        ,VIETNAM  6
5688,tqhG,tqhGQNzWER,ASIA        ,INDIA    9
10165,DwAa,TQt0ooRKsyjv,ASIA        ,VIETNAM  8
5447,tRgh,tRghtJQcwwI5LbD,ASIA        ,JAPAN    5
16114,tRK0,tRK0SQI8mAe9Zao7IC5,ASIA        ,JAPAN    6
11558,tRlZ,tRlZENfgsNYVxJpYt1,ASIA        ,JAPAN    7
12122,JjUKqVbFNn9tt,TRtjOJWK3,ASIA        ,VIETNAM  4
12181,TrwS,TrwS6d,ASIA        ,CHINA    8
13801,tsbm,tsbmEOr,ASIA        ,INDONESIA1
18690,tSJl,tSJlXMvD6KvtKPRG,ASIA        ,VIETNAM  1
16862,TtC,TtCKodzqAHEgkv4yPw1yb,ASIA        ,INDIA    4
16476,TUbi,TUbilNccPqNoO,ASIA        ,VIETNAM  3
7062,TUDd,TUDdBxKSL,ASIA        ,INDONESIA2
8091,tutD,tutDE5CEk00mnWJAYlK,ASIA        ,INDIA    7
14390,TUVg,TUVgs7rQsvNbzhd0mIJWykJ5,ASIA        ,VIETNAM  6
8344,tvih,tvihyi25fFCrrOtdv,ASIA        ,JAPAN    8
9241,Tvlz,TvlzsIABy3GjS3PkKi,ASIA        ,INDIA    2
3630,TvPw,TvPw1yMwVhuXKPsqAMqwF,ASIA        ,INDONESIA1
13950,tVX7,tVX70epsdDl1B,ASIA        ,INDONESIA0
14969,TW3j,TW3jk4szJ,ASIA        ,INDONESIA0
19216,twe5,twe5hI,ASIA        ,INDIA    4
17713,TWIW,TWIWhen9spJhMu,ASIA        ,JAPAN    7
12718,txim,tximnTUh,ASIA        ,JAPAN    5
16306,TxMa,TxMatYPSkT2RRgMiHDN1XM6,ASIA        ,CHINA    0
2841,yiRNG,TYeRdAitkUyD,ASIA        ,INDIA    5
5780,tyrH,tyrHPMpRO,ASIA        ,INDONESIA5
2419,TzBb5LhnWEhFSt,TzBb,ASIA        ,JAPAN    5
7816,aEPvtCY,U,ASIA        ,CHINA    9
5904,TH6BVluPEHIWbjqGvJy,u,ASIA        ,JAPAN    5
4032,TJwt9QaTZ,u,ASIA        ,CHINA    7
6331,U0Aq,U0AqtoTfJJN9xc,ASIA        ,INDONESIA8
10652,U0V3,U0V3VaO3Tn5,ASIA        ,JAPAN    3
8363,hfRVXmR,U1jfWWRiSK1OF0,ASIA        ,JAPAN    6
19673,U1oj,U1ojP2,ASIA        ,JAPAN    2
5174,N1d2qTBfGTpLGf,U2PG,ASIA        ,CHINA    1
7653,u2PX,u2PX8EBP5qwegUJ0pjkY6,ASIA        ,JAPAN    1
12546,Vd,U2Vf2mJjjvDpGy7Pt,ASIA        ,VIETNAM  3
7625,U35X,U35X8o,ASIA        ,JAPAN    7
4786,u36m,u36mPZEXfmJ9P1R,ASIA        ,JAPAN    7
12835,u4q8,u4q8sjveRz70Zm,ASIA        ,JAPAN    3
258,U5Pq,U5PqnNGSA2Nsa2,ASIA        ,JAPAN    6
14346,U5Qv,U5QvgTwwKm54s3mB,ASIA        ,JAPAN    3
7535,u6fj,u6fjlZrH,ASIA        ,VIETNAM  6
3283,u6Ti,u6TiMJoJakq1urcmH3E1M8N,ASIA        ,VIETNAM  5
11996,u6U1,u6U1rKCiVdb4,ASIA        ,INDONESIA7
13903,102tGLvjTkp,U7e,ASIA        ,INDONESIA6
19775,u8DH,u8DHNBEbvA47,ASIA        ,INDIA    8
12219,U8Dz,U8DzG6aT1p0xz2Xb2,ASIA        ,INDIA    8
15233,u9ZH,u9ZHqnvGP,ASIA        ,INDIA    9
14075,ua5Y,ua5YObV3nIMWy3387YaotSqR,ASIA        ,CHINA    9
5034,UAbA,UAbAQF,ASIA        ,INDIA    2
3042,UacD,UacD7Hh2k,ASIA        ,INDIA    7
4824,UaIe,UaIenpJ7TmamDPGjUlfaU,ASIA        ,INDONESIA9
5990,UAvG,UAvGAmHqQ077,ASIA        ,INDONESIA2
19368,Ubej,UbejihblNQ0f5nPJSEvpE8F,ASIA        ,INDONESIA3
7326,oWe8Z5rc8,ubuRzQXmK,ASIA        ,INDIA    7
19846,uBux,uBuxUB9cG69,ASIA        ,INDONESIA3
13941,UBWp,UBWp3J9yPesIBP,ASIA        ,INDONESIA3
8518,uC7p,uC7pIInhvvlJFa,ASIA        ,CHINA    8
19683,UcmS,UcmSwagkCBk1wSuxFUU0Y1,ASIA        ,CHINA    7
19657,Uct5,Uct5DhyCSLW5rKtZ5M,ASIA        ,INDIA    1
10583,UcvU,UcvUzHpQLd3eI,ASIA        ,INDIA    4
4154,UdAv,UdAvOGwBB,ASIA        ,VIETNAM  5
6713,uDdq,uDdqTkl2NG0hH2x6uCR9S,ASIA        ,INDONESIA8
6753,udG2,udG2gcyuxJL,ASIA        ,INDIA    8
15736,Q3adLwURcfGxR,UDs8GXR8n,ASIA        ,INDONESIA6
4923,UDuW,UDuW3No4GT2FbdRJAeL,ASIA        ,INDIA    9
15201,ueat,ueatu4FwDW,ASIA        ,INDONESIA9
7628,eo,uEepmzPXmWdgoX7vVk,ASIA        ,INDIA    8
8950,uefG,uefGq0vxGgx,ASIA        ,INDIA    6
1489,ueSP,ueSPIj6Vilhjcn,ASIA        ,INDONESIA3
9717,uFdC,uFdCzmQcQeQ2dYPXozHPGwG,ASIA        ,VIETNAM  3
10597,ufIQ,ufIQ9tzUWR,ASIA        ,JAPAN    0
7002,Ufl4,Ufl4XZX1Dl9FNo3K,ASIA        ,JAPAN    5
8632,78l02oF4H,UflXMcD1Lqvx,ASIA        ,CHINA    2
5964,pBe,ufM6RWeoKGY,ASIA        ,VIETNAM  0
15226,UfrP,UfrPZC2HvUJ5zBLKmP,ASIA        ,CHINA    4
14242,uFsa,uFsa0CHkIS3Dgm,ASIA        ,CHINA    1
8064,kazoqk0FU,UfU5xD5Y,ASIA        ,CHINA    3
2505,Ufwx,UfwxG1rJrG10XWYG5F9,ASIA        ,INDIA    9
9727,UfZy,UfZy4ne19XpQz,ASIA        ,JAPAN    5
2533,ugDZ,ugDZ0AWZYZ2Rjp7HpkF7Q4,ASIA        ,INDONESIA5
11800,uGEW,uGEWir,ASIA        ,CHINA    9
13943,Ugwb,UgwbyaNR5Wk,ASIA        ,INDIA    7
13924,UH6o,UH6ooKuS7,ASIA        ,INDIA    5
3848,u,uHaeoWfB0jmNwhDo,ASIA        ,INDONESIA5
13192,UHDo,UHDoyhOADOByYuD,ASIA        ,INDONESIA9
11756,UHf3,UHf3o4umgXnGPXE5,ASIA        ,CHINA    3
11051,uHkk,uHkkpxMH,ASIA        ,JAPAN    0
6489,tUi,uHLLudue2n9vWA90caD7,ASIA        ,INDIA    9
14409,Ui1v,Ui1vQMCbdAc1UBDC,ASIA        ,CHINA    2
6147,M,UI2r5BFzW,ASIA        ,VIETNAM  8
6631,UIc3,UIc37cy,ASIA        ,JAPAN    5
11341,uIIA,uIIAWy,ASIA        ,INDIA    0
10873,uIVr,uIVrdRXVmuc,ASIA        ,VIETNAM  2
9612,uIzx,uIzx71PWDY,ASIA        ,INDONESIA3
2085,bhu,UJ,ASIA        ,CHINA    5
1063,uj54,uj54nUt,ASIA        ,VIETNAM  8
10170,UJ5t,UJ5tF8lwcYJDfZuT,ASIA        ,JAPAN    2
15287,Uj95,Uj95Mr28gZa0RJX,ASIA        ,INDIA    8
7048,uKG8,uKG8eAf1na6,ASIA        ,INDIA    8
5263,UkgJ,UkgJZq5w1A6ZJgIPUSu5,ASIA        ,CHINA    8
2051,uKGM,uKGMCc42mD5ZqTMoUANnK11,ASIA        ,INDONESIA6
37,Um5W,Um5WbwJ0X8,ASIA        ,INDIA    6
6767,ump0,ump0VAqv,ASIA        ,VIETNAM  3
19061,UNgl,UNglVIhD,ASIA        ,CHINA    9
